text,page,font_size_avg,font_size_max,font_size_min,font_size_variance,is_bold,is_italic,x_position,y_position,line_width,word_count,char_length,is_title_case,is_upper_case,has_numbers,starts_with_number,is_centered,has_colon,ends_with_period,all_caps_words,punctuation_ratio,font_consistency,indentation_level,page_width,page_height,prev_font_size,prev_is_bold,font_size_diff_prev,next_font_size,next_is_bold,font_size_diff_next,position_in_page,lines_in_page,relative_position_in_page,font_size_avg_norm,font_size_max_norm,x_position_norm,y_position_norm,line_width_norm,font_size_relative,font_size_percentile,filename,label
Ontario citizens,4,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,108.02793884277344,386.3518371582031,0.0,2,16,False,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,False,0.0,21,40,0.525,0.015295982233424968,0.013443509800402193,0.1765162399391723,0.48781797620985246,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
We will eliminate barriers to the access to information and create more consistent,4,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,108.02793884277344,410.9489440917969,0.0,13,82,False,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,False,0.0,22,40,0.55,0.015295982233424968,0.013443509800402193,0.1765162399391723,0.5188749294088344,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
services for library clients.,4,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,108.02793884277344,423.6670227050781,0.0,4,29,False,False,False,False,False,False,True,0,0.034482758620689655,1.0,2,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,True,0.0,23,40,0.575,0.015295982233424968,0.013443509800402193,0.1765162399391723,0.5349331094761087,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
Shared decision-making and accountability:,4,11.039999961853027,11.039999961853027,11.039999961853027,0.0,True,True,90.0327377319336,448.2641296386719,0.0,4,42,False,False,False,False,False,True,False,0,0.023809523809523808,1.0,1,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,False,0.0,24,40,0.6,0.015295982233424968,0.013443509800402193,0.14711231655544704,0.5659900626750908,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,H3
We will facilitate consensus among members regarding ODL’s portfolio of electronic,4,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,108.02793884277344,472.9826965332031,0.0,11,82,False,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,11.039999961853027,True,0.0,11.039999961853027,False,0.0,25,40,0.625,0.015295982233424968,0.013443509800402193,0.1765162399391723,0.59720037441061,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
licenses and services,4,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,108.02793884277344,485.579345703125,0.0,3,21,False,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,False,0.0,26,40,0.65,0.015295982233424968,0.013443509800402193,0.1765162399391723,0.6131052344736426,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
We will balance the interests and realities of small and large as well as rich and poor,4,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,108.02793884277344,510.17645263671875,0.0,17,87,False,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,False,0.0,27,40,0.675,0.015295982233424968,0.013443509800402193,0.1765162399391723,0.6441621876726247,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
communities and institutions.,4,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,108.02793884277344,522.89453125,0.0,3,29,False,False,False,False,False,False,True,0,0.034482758620689655,1.0,2,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,True,0.0,28,40,0.7,0.015295982233424968,0.013443509800402193,0.1765162399391723,0.660220367739899,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
Shared governance structure:,4,11.039999961853027,11.039999961853027,11.039999961853027,0.0,True,True,90.0327377319336,547.4916381835938,0.0,3,28,False,False,False,False,False,True,False,0,0.03571428571428571,1.0,1,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,False,0.0,29,40,0.725,0.015295982233424968,0.013443509800402193,0.14711231655544704,0.691277320938881,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,H3
We will share decision-making in order to enable the people we serve.,4,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,108.02793884277344,572.210205078125,0.0,12,69,False,False,False,False,False,False,True,0,0.014492753623188406,1.0,2,612.0,792.0,11.039999961853027,True,0.0,11.039999961853027,False,0.0,30,40,0.75,0.015295982233424968,0.013443509800402193,0.1765162399391723,0.7224876326744003,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
We will work based on an underlying assumption of trust and synergy.,4,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,108.02793884277344,596.807373046875,0.0,12,68,False,False,False,False,False,False,True,0,0.014705882352941176,1.0,2,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,True,0.0,31,40,0.775,0.015295982233424968,0.013443509800402193,0.1765162399391723,0.7535446629379735,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
Shared funding:,4,11.039999961853027,11.039999961853027,11.039999961853027,0.0,True,True,90.0327377319336,621.4044799804688,0.0,2,15,False,False,False,False,False,True,False,0,0.06666666666666667,1.0,1,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,False,0.0,32,40,0.8,0.015295982233424968,0.013443509800402193,0.14711231655544704,0.7846016161369554,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,H3
"We will leverage provincial, institutional, and local dollars to realize economies of scale",4,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,108.02793884277344,646.123046875,0.0,13,91,False,False,False,False,False,False,False,0,0.02197802197802198,1.0,2,612.0,792.0,11.039999961853027,True,0.0,11.039999961853027,True,0.0,33,40,0.825,0.015295982233424968,0.013443509800402193,0.1765162399391723,0.8158119278724747,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
and put Ontario dollars to work for everyone.,4,11.039999961853027,11.039999961853027,11.039999961853027,0.0,True,True,108.02793884277344,658.7196655273438,203.15809631347656,8,45,False,False,False,False,False,False,True,0,0.022222222222222223,0.5,2,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,False,0.0,34,40,0.85,0.015295982233424968,0.013443509800402193,0.1765162399391723,0.8317167494032118,0.331957673714831,0.34456927735300974,0.9327272727272727,file03.pdf,None
We will be willing to pool talents and dollars in order to provide common services that are,4,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,108.0279541015625,683.438232421875,0.0,17,91,False,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,11.039999961853027,True,0.0,11.039999961853027,False,0.0,35,40,0.875,0.015295982233424968,0.013443509800402193,0.17651626487183414,0.8629270611387311,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
truly greater than those that can be maintained by individual institutions.,4,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,108.0279541015625,696.0348510742188,0.0,11,75,False,False,False,False,False,False,True,0,0.013333333333333334,1.0,2,612.0,792.0,11.039999961853027,False,0.0,7.559999942779541,True,3.4800000190734863,36,40,0.9,0.015295982233424968,0.013443509800402193,0.17651626487183414,0.8788318826694681,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
RFP: To Develop the Ontario Digital Library Business Plan,4,7.559999942779541,7.559999942779541,7.559999942779541,0.0,True,True,90.04060363769531,734.0382080078125,0.0,9,57,False,False,False,False,False,True,False,1,0.017543859649122806,1.0,1,612.0,792.0,11.039999961853027,False,-3.4800000190734863,7.559999942779541,True,0.0,38,40,0.95,-0.9461668133417125,-0.9481002037235817,0.1471251693426394,0.9268159192017834,0.0,0.23595504765156813,0.04727272727272727,file03.pdf,None
March 2003,4,7.559999942779541,7.559999942779541,7.559999942779541,0.0,True,True,296.70526123046875,734.0382080078125,0.0,2,10,True,False,True,False,True,False,False,0,0.0,1.0,2,612.0,792.0,7.559999942779541,True,0.0,9.0,True,-1.440000057220459,38,40,0.95,-0.9461668133417125,-0.9481002037235817,0.48481251835043915,0.9268159192017834,0.0,0.23595504765156813,0.04727272727272727,file03.pdf,None
4,4,9.0,9.0,9.0,0.0,True,True,516.640625,730.9798583984375,5.760009765625,1,1,False,False,True,False,False,False,False,0,0.0,0.5,2,612.0,792.0,7.559999942779541,True,1.440000057220459,11.039999961853027,True,-2.0399999618530273,37,40,0.925,-0.5483201256821674,-0.5502200327737118,0.8441840277777778,0.9229543666646938,0.009411780662785947,0.2808988683779465,0.09818181818181818,file03.pdf,None
Local points of entry:,5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,True,True,89.99970245361328,72.10939025878906,0.0,4,22,False,False,False,False,False,True,False,0,0.045454545454545456,1.0,1,612.0,792.0,9.0,True,2.0399999618530273,11.039999961853027,False,0.0,0,42,0.0,0.015295982233424968,0.013443509800402193,0.14705833734250537,0.09104720992271347,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,H3
"We will provide the licenses, infrastructure, services and support that enable local",5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,114.00066375732422,97.43519592285156,0.0,12,84,False,False,False,False,False,False,False,0,0.023809523809523808,1.0,2,612.0,792.0,11.039999961853027,True,0.0,11.039999961853027,False,0.0,1,42,0.023809523809523808,0.015295982233424968,0.013443509800402193,0.18627559437471278,0.12302423727632773,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
"libraries to provide exceptional services to their clientele. ODL will focus on support,",5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,114.00066375732422,110.03181457519531,0.0,13,88,False,False,False,False,False,False,False,1,0.022727272727272728,1.0,2,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,False,0.0,2,42,0.047619047619047616,0.015295982233424968,0.013443509800402193,0.18627559437471278,0.1389290588070648,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
"providing the underpinning, not overshadowing.",5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,114.00066375732422,122.74989318847656,0.0,5,46,False,False,False,False,False,False,True,0,0.043478260869565216,1.0,2,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,False,0.0,3,42,0.07142857142857142,0.015295982233424968,0.013443509800402193,0.18627559437471278,0.1549872388743391,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
Services envisioned for the ODL’s include:,5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,89.99970245361328,147.95423889160156,0.0,6,42,False,False,False,False,False,True,False,0,0.023809523809523808,1.0,1,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,True,0.0,4,42,0.09523809523809523,0.015295982233424968,0.013443509800402193,0.14705833734250537,0.18681090769141612,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
Access:,5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,True,True,89.99970245361328,173.2799835205078,0.0,1,7,True,False,False,False,False,True,False,0,0.14285714285714285,1.0,1,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,False,0.0,5,42,0.11904761904761904,0.015295982233424968,0.013443509800402193,0.14705833734250537,0.21878785798043915,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,H3
"to the “deep” web (i.e. Commercial, purchased electronic services)",5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,107.99490356445312,185.99806213378906,0.0,9,66,False,False,False,False,False,False,False,0,0.045454545454545456,1.0,2,612.0,792.0,11.039999961853027,True,0.0,11.039999961853027,False,0.0,6,42,0.14285714285714285,0.015295982233424968,0.013443509800402193,0.17646226072623059,0.23484603804771345,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
to credible web sites and electronic resources,5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,107.99490356445312,198.5946807861328,0.0,7,46,False,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,False,0.0,7,42,0.16666666666666666,0.015295982233424968,0.013443509800402193,0.17646226072623059,0.2507508595784505,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
to digital government information,5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,107.99490356445312,211.19129943847656,0.0,4,33,False,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,False,0.0,8,42,0.19047619047619047,0.015295982233424968,0.013443509800402193,0.17646226072623059,0.2666556811091876,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
to local digital collections,5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,107.99490356445312,223.9093780517578,0.0,4,28,False,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,True,0.0,9,42,0.21428571428571427,0.015295982233424968,0.013443509800402193,0.17646226072623059,0.2827138611764619,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
Guidance and Advice:,5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,True,True,89.99970245361328,249.23524475097656,0.0,3,20,False,False,False,False,False,True,False,0,0.05,1.0,1,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,False,0.0,10,42,0.23809523809523808,0.015295982233424968,0.013443509800402193,0.14705833734250537,0.31469096559466736,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,H3
to support e-learning,5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,107.99490356445312,261.83184814453125,0.0,3,21,False,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,11.039999961853027,True,0.0,11.039999961853027,False,0.0,11,42,0.2619047619047619,0.015295982233424968,0.013443509800402193,0.17646226072623059,0.33059576785925665,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
"to support citizens, in real-time, as they try to use electronic resources",5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,107.99490356445312,274.5499267578125,0.0,12,74,False,False,False,False,False,False,False,0,0.02702702702702703,1.0,2,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,False,0.0,12,42,0.2857142857142857,0.015295982233424968,0.013443509800402193,0.17646226072623059,0.3466539479265309,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
to assist citizens as they use web-links,5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,107.99490356445312,287.1465759277344,0.0,7,40,False,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,True,0.0,13,42,0.30952380952380953,0.015295982233424968,0.013443509800402193,0.17646226072623059,0.3625588079895636,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
Training:,5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,True,True,89.99970245361328,299.74322509765625,0.0,1,9,True,False,False,False,False,True,False,0,0.1111111111111111,1.0,1,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,False,0.0,14,42,0.3333333333333333,0.015295982233424968,0.013443509800402193,0.14705833734250537,0.3784636680525963,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,H3
for library workers,5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,107.99490356445312,312.4613037109375,0.0,3,19,False,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,11.039999961853027,True,0.0,11.039999961853027,False,0.0,15,42,0.35714285714285715,0.015295982233424968,0.013443509800402193,0.17646226072623059,0.39452184811987057,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
for the general public,5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,107.99490356445312,325.0579528808594,0.0,4,22,False,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,True,0.0,16,42,0.38095238095238093,0.015295982233424968,0.013443509800402193,0.17646226072623059,0.4104267081829033,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
Provincial Purchasing & Licensing:,5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,True,True,89.99970245361328,350.3836975097656,0.0,4,34,True,False,False,False,False,True,False,0,0.029411764705882353,1.0,1,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,False,0.0,17,42,0.40476190476190477,0.015295982233424968,0.013443509800402193,0.14705833734250537,0.4424036584719263,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,H3
of electronic content on a consortia basis for all member libraries,5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,107.99490356445312,362.9803466796875,0.0,11,67,False,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,11.039999961853027,True,0.0,11.039999961853027,True,0.0,18,42,0.42857142857142855,0.015295982233424968,0.013443509800402193,0.17646226072623059,0.45830851853495896,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
Technological Support:,5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,True,True,89.99970245361328,388.30609130859375,0.0,2,22,True,False,False,False,False,True,False,0,0.045454545454545456,1.0,1,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,False,0.0,19,42,0.4523809523809524,0.015295982233424968,0.013443509800402193,0.14705833734250537,0.490285468823982,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,H3
of common standards for the preservation and archiving local digital content,5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,107.99490356445312,401.024169921875,0.0,11,76,False,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,11.039999961853027,True,0.0,11.039999961853027,False,0.0,20,42,0.47619047619047616,0.015295982233424968,0.013443509800402193,0.17646226072623059,0.5063436488912563,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
of a common interface to ODL resources and services that can be imbedded in local,5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,107.99490356445312,413.6208190917969,0.0,15,81,False,False,False,False,False,False,False,1,0.0,1.0,2,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,False,0.0,21,42,0.5,0.015295982233424968,0.013443509800402193,0.17646226072623059,0.522248508954289,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
library web sites,5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,107.99490356445312,426.2174377441406,0.0,3,17,False,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,True,0.0,22,42,0.5238095238095238,0.015295982233424968,0.013443509800402193,0.17646226072623059,0.538153330485026,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
What could the ODL really mean?,5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,True,False,89.99971008300781,466.1822204589844,0.0,6,31,False,False,False,False,False,False,False,1,0.03225806451612903,1.0,1,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,True,0.0,23,42,0.5476190476190477,0.015295982233424968,0.013443509800402193,0.1470583498088363,0.5886139147209398,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,H3
For each Ontario citizen it could mean:,5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,True,False,89.99969482421875,493.7712097167969,0.0,7,39,False,False,False,False,False,True,False,0,0.02564102564102564,1.0,1,612.0,792.0,11.039999961853027,True,0.0,11.039999961853027,False,0.0,24,42,0.5714285714285714,0.015295982233424968,0.013443509800402193,0.14705832487617443,0.6234484971171678,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,H3
One local point of entry to access seamless electronic library services and,5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,162.0025634765625,506.6107177734375,0.0,12,75,False,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,11.039999961853027,True,0.0,11.039999961853027,False,0.0,25,42,0.5952380952380952,0.015295982233424968,0.013443509800402193,0.26471007104013483,0.6396599971886837,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
"resources for their personal, educational and professional needs;",5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,162.0025634765625,519.2073974609375,0.0,8,65,False,False,False,False,False,False,False,0,0.03076923076923077,1.0,2,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,False,0.0,26,42,0.6190476190476191,0.015295982233424968,0.013443509800402193,0.26471007104013483,0.655564895784012,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
"Access to credible, high-quality, user-friendly electronic services through their",5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,162.0025634765625,531.9254150390625,0.0,9,81,False,False,False,False,False,False,False,0,0.024691358024691357,1.0,2,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,False,0.0,27,42,0.6428571428571429,0.015295982233424968,0.013443509800402193,0.26471007104013483,0.6716229987866951,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
"community, school, or academic library;",5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,162.0025634765625,544.5220336914062,0.0,5,39,False,False,False,False,False,False,False,0,0.07692307692307693,1.0,2,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,False,0.0,28,42,0.6666666666666666,0.015295982233424968,0.013443509800402193,0.26471007104013483,0.6875278203174321,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
Confidence that the electronic services and sources they – and their children,5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,162.00259399414062,557.11865234375,0.0,12,77,False,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,False,0.0,29,42,0.6904761904761905,0.015295982233424968,0.013443509800402193,0.26471012090545853,0.7034326418481692,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
"– are using are safe, valid, and bringing them both global and local",5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,162.00259399414062,569.8367309570312,0.0,13,68,False,False,False,False,False,False,False,0,0.029411764705882353,1.0,2,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,False,0.0,30,42,0.7142857142857143,0.015295982233424968,0.013443509800402193,0.26471012090545853,0.7194908219154434,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
perspectives;,5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,162.00259399414062,582.4334106445312,0.0,1,13,False,False,False,False,False,False,False,0,0.07692307692307693,1.0,2,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,False,0.0,31,42,0.7380952380952381,0.015295982233424968,0.013443509800402193,0.26471012090545853,0.7353957205107717,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
Electronic information and tools that enhance job skills and the learning,5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,162.00259399414062,595.1514892578125,0.0,11,73,False,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,False,0.0,32,42,0.7619047619047619,0.015295982233424968,0.013443509800402193,0.26471012090545853,0.7514539005780461,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
experience,5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,162.00257873535156,607.7481689453125,0.0,1,10,False,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,True,0.0,33,42,0.7857142857142857,0.015295982233424968,0.013443509800402193,0.26471009597279666,0.7673587991733744,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
For each Ontario student it could mean:,5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,True,False,89.99970245361328,632.223876953125,0.0,7,39,False,False,False,False,False,True,False,0,0.02564102564102564,1.0,1,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,False,0.0,34,42,0.8095238095238095,0.015295982233424968,0.013443509800402193,0.14705833734250537,0.7982624709004104,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,H3
"One local point of entry to quality, curriculum- based electronic information",5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,162.00257873535156,645.0633544921875,0.0,11,77,False,False,False,False,False,False,False,0,0.012987012987012988,1.0,2,612.0,792.0,11.039999961853027,True,0.0,11.039999961853027,False,0.0,35,42,0.8333333333333334,0.015295982233424968,0.013443509800402193,0.26471009597279666,0.8144739324396307,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
resources and services,5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,162.00257873535156,657.6600341796875,0.0,3,22,False,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,False,0.0,36,42,0.8571428571428571,0.015295982233424968,0.013443509800402193,0.26471009597279666,0.830378831034959,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
"Connection to their individual educational environment, whether at the",5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,162.00257873535156,670.3781127929688,0.0,9,70,False,False,False,False,False,False,False,0,0.014285714285714285,1.0,2,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,False,0.0,37,42,0.8809523809523809,0.015295982233424968,0.013443509800402193,0.26471009597279666,0.8464370111022332,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
"elementary, secondary or post-secondary levels",5,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,162.00257873535156,682.9747314453125,0.0,5,46,False,False,False,False,False,False,False,0,0.021739130434782608,1.0,2,612.0,792.0,11.039999961853027,False,0.0,7.559999942779541,True,3.4800000190734863,38,42,0.9047619047619048,0.015295982233424968,0.013443509800402193,0.26471009597279666,0.8623418326329704,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
RFP: To Develop the Ontario Digital Library Business Plan,5,7.559999942779541,7.559999942779541,7.559999942779541,0.0,True,True,90.04060363769531,734.0382080078125,0.0,9,57,False,False,False,False,False,True,False,1,0.017543859649122806,1.0,1,612.0,792.0,11.039999961853027,False,-3.4800000190734863,7.559999942779541,True,0.0,40,42,0.9523809523809523,-0.9461668133417125,-0.9481002037235817,0.1471251693426394,0.9268159192017834,0.0,0.23595504765156813,0.04727272727272727,file03.pdf,None
March 2003,5,7.559999942779541,7.559999942779541,7.559999942779541,0.0,True,True,296.70526123046875,734.0382080078125,0.0,2,10,True,False,True,False,True,False,False,0,0.0,1.0,2,612.0,792.0,7.559999942779541,True,0.0,9.0,True,-1.440000057220459,40,42,0.9523809523809523,-0.9461668133417125,-0.9481002037235817,0.48481251835043915,0.9268159192017834,0.0,0.23595504765156813,0.04727272727272727,file03.pdf,None
5,5,9.0,9.0,9.0,0.0,True,True,516.640625,730.9798583984375,5.760009765625,1,1,False,False,True,False,False,False,False,0,0.0,0.5,2,612.0,792.0,7.559999942779541,True,1.440000057220459,11.039999961853027,False,-2.0399999618530273,39,42,0.9285714285714286,-0.5483201256821674,-0.5502200327737118,0.8441840277777778,0.9229543666646938,0.009411780662785947,0.2808988683779465,0.09818181818181818,file03.pdf,None
"Confidence that the services and resources people are using are credible,",6,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,162.0402069091797,72.20881652832031,0.0,11,73,False,False,False,False,False,False,False,0,0.0136986301369863,1.0,2,612.0,792.0,9.0,True,2.0399999618530273,11.039999961853027,False,0.0,0,44,0.0,0.015295982233424968,0.013443509800402193,0.26477157991696026,0.09117274814181858,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
available when they need them and adaptable to different learning styles,6,11.039999961853027,11.039999961853027,11.039999961853027,0.0,False,False,162.0402069091797,84.80543518066406,0.0,11,72,False,False,False,False,False,False,False,0,0.0,1.0,2,612.0,792.0,11.039999961853027,False,0.0,11.039999961853027,True,0.0,1,44,0.022727272727272728,0.015295982233424968,0.013443509800402193,0.26477157991696026,0.10707756967255563,0.0,0.34456927735300974,0.9327272727272727,file03.pdf,None
