text,page,font_size_avg,font_size_max,is_bold,is_italic,x_position,y_position,word_count,char_length,is_title_case,is_upper_case,has_numbers,page_width,page_height,font_size_avg_norm,font_size_max_norm,x_position_norm,y_position_norm,font_size_relative,filename,label
to digital government information,5,11.039999961853027,11.039999961853027,False,False,107.99490356445312,211.19129943847656,4,33,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.17646226072623059,0.2666556811091876,0.34456927735300974,file03.pdf,None
to local digital collections,5,11.039999961853027,11.039999961853027,False,False,107.99490356445312,223.9093780517578,4,28,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.17646226072623059,0.2827138611764619,0.34456927735300974,file03.pdf,None
Guidance and Advice:,5,11.039999961853027,11.039999961853027,True,True,89.99970245361328,249.23524475097656,3,20,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.14705833734250537,0.31469096559466736,0.34456927735300974,file03.pdf,H3
to support e-learning,5,11.039999961853027,11.039999961853027,False,False,107.99490356445312,261.83184814453125,3,21,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.17646226072623059,0.33059576785925665,0.34456927735300974,file03.pdf,None
"to support citizens, in real-time, as they try to use electronic resources",5,11.039999961853027,11.039999961853027,False,False,107.99490356445312,274.5499267578125,12,74,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.17646226072623059,0.3466539479265309,0.34456927735300974,file03.pdf,None
to assist citizens as they use web-links,5,11.039999961853027,11.039999961853027,False,False,107.99490356445312,287.1465759277344,7,40,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.17646226072623059,0.3625588079895636,0.34456927735300974,file03.pdf,None
Training:,5,11.039999961853027,11.039999961853027,True,True,89.99970245361328,299.74322509765625,1,9,True,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.14705833734250537,0.3784636680525963,0.34456927735300974,file03.pdf,H3
for library workers,5,11.039999961853027,11.039999961853027,False,False,107.99490356445312,312.4613037109375,3,19,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.17646226072623059,0.39452184811987057,0.34456927735300974,file03.pdf,None
for the general public,5,11.039999961853027,11.039999961853027,False,False,107.99490356445312,325.0579528808594,4,22,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.17646226072623059,0.4104267081829033,0.34456927735300974,file03.pdf,None
Provincial Purchasing & Licensing:,5,11.039999961853027,11.039999961853027,True,True,89.99970245361328,350.3836975097656,4,34,True,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.14705833734250537,0.4424036584719263,0.34456927735300974,file03.pdf,H3
of electronic content on a consortia basis for all member libraries,5,11.039999961853027,11.039999961853027,False,False,107.99490356445312,362.9803466796875,11,67,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.17646226072623059,0.45830851853495896,0.34456927735300974,file03.pdf,None
Technological Support:,5,11.039999961853027,11.039999961853027,True,True,89.99970245361328,388.30609130859375,2,22,True,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.14705833734250537,0.490285468823982,0.34456927735300974,file03.pdf,H3
of common standards for the preservation and archiving local digital content,5,11.039999961853027,11.039999961853027,False,False,107.99490356445312,401.024169921875,11,76,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.17646226072623059,0.5063436488912563,0.34456927735300974,file03.pdf,None
of a common interface to ODL resources and services that can be imbedded in local,5,11.039999961853027,11.039999961853027,False,False,107.99490356445312,413.6208190917969,15,81,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.17646226072623059,0.522248508954289,0.34456927735300974,file03.pdf,None
library web sites,5,11.039999961853027,11.039999961853027,False,False,107.99490356445312,426.2174377441406,3,17,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.17646226072623059,0.538153330485026,0.34456927735300974,file03.pdf,None
What could the ODL really mean?,5,11.039999961853027,11.039999961853027,False,False,89.99971008300781,466.1822204589844,6,31,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1470583498088363,0.5886139147209398,0.34456927735300974,file03.pdf,H3
For each Ontario citizen it could mean:,5,11.039999961853027,11.039999961853027,True,False,89.99969482421875,493.7712097167969,7,39,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.14705832487617443,0.6234484971171678,0.34456927735300974,file03.pdf,H4
One local point of entry to access seamless electronic library services and,5,11.039999961853027,11.039999961853027,False,False,162.0025634765625,506.6107177734375,12,75,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.26471007104013483,0.6396599971886837,0.34456927735300974,file03.pdf,None
"resources for their personal, educational and professional needs;",5,11.039999961853027,11.039999961853027,False,False,162.0025634765625,519.2073974609375,8,65,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.26471007104013483,0.655564895784012,0.34456927735300974,file03.pdf,None
"Access to credible, high-quality, user-friendly electronic services through their",5,11.039999961853027,11.039999961853027,False,False,162.0025634765625,531.9254150390625,9,81,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.26471007104013483,0.6716229987866951,0.34456927735300974,file03.pdf,None
"community, school, or academic library;",5,11.039999961853027,11.039999961853027,False,False,162.0025634765625,544.5220336914062,5,39,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.26471007104013483,0.6875278203174321,0.34456927735300974,file03.pdf,None
Confidence that the electronic services and sources they – and their children,5,11.039999961853027,11.039999961853027,False,False,162.00259399414062,557.11865234375,12,77,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.26471012090545853,0.7034326418481692,0.34456927735300974,file03.pdf,None
"– are using are safe, valid, and bringing them both global and local",5,11.039999961853027,11.039999961853027,False,False,162.00259399414062,569.8367309570312,13,68,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.26471012090545853,0.7194908219154434,0.34456927735300974,file03.pdf,None
perspectives;,5,11.039999961853027,11.039999961853027,False,False,162.00259399414062,582.4334106445312,1,13,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.26471012090545853,0.7353957205107717,0.34456927735300974,file03.pdf,None
Electronic information and tools that enhance job skills and the learning,5,11.039999961853027,11.039999961853027,False,False,162.00259399414062,595.1514892578125,11,73,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.26471012090545853,0.7514539005780461,0.34456927735300974,file03.pdf,None
experience,5,11.039999961853027,11.039999961853027,False,False,162.00257873535156,607.7481689453125,1,10,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.26471009597279666,0.7673587991733744,0.34456927735300974,file03.pdf,None
For each Ontario student it could mean:,5,11.039999961853027,11.039999961853027,True,False,89.99970245361328,632.223876953125,7,39,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.14705833734250537,0.7982624709004104,0.34456927735300974,file03.pdf,H4
"One local point of entry to quality, curriculum- based electronic information",5,11.039999961853027,11.039999961853027,False,False,162.00257873535156,645.0633544921875,11,77,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.26471009597279666,0.8144739324396307,0.34456927735300974,file03.pdf,None
resources and services,5,11.039999961853027,11.039999961853027,False,False,162.00257873535156,657.6600341796875,3,22,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.26471009597279666,0.830378831034959,0.34456927735300974,file03.pdf,None
"Connection to their individual educational environment, whether at the",5,11.039999961853027,11.039999961853027,False,False,162.00257873535156,670.3781127929688,9,70,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.26471009597279666,0.8464370111022332,0.34456927735300974,file03.pdf,None
"elementary, secondary or post-secondary levels",5,11.039999961853027,11.039999961853027,False,False,162.00257873535156,682.9747314453125,5,46,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.26471009597279666,0.8623418326329704,0.34456927735300974,file03.pdf,None
RFP: To Develop the Ontario Digital Library Business Plan,5,7.559999942779541,7.559999942779541,True,True,90.04060363769531,734.0382080078125,9,57,False,False,False,612.0,792.0,-0.9461668133417125,-0.9481002037235817,0.1471251693426394,0.9268159192017834,0.23595504765156813,file03.pdf,None
March 2003,5,7.559999942779541,7.559999942779541,True,True,296.70526123046875,734.0382080078125,2,10,True,False,True,612.0,792.0,-0.9461668133417125,-0.9481002037235817,0.48481251835043915,0.9268159192017834,0.23595504765156813,file03.pdf,None
5,5,9.0,9.0,False,True,516.640625,730.9798583984375,1,1,False,False,True,612.0,792.0,-0.5483201256821674,-0.5502200327737118,0.8441840277777778,0.9229543666646938,0.2808988683779465,file03.pdf,None
"Confidence that the services and resources people are using are credible,",6,11.039999961853027,11.039999961853027,False,False,162.0402069091797,72.20881652832031,11,73,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.26477157991696026,0.09117274814181858,0.34456927735300974,file03.pdf,None
available when they need them and adaptable to different learning styles,6,11.039999961853027,11.039999961853027,False,False,162.0402069091797,84.80543518066406,11,72,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.26477157991696026,0.10707756967255563,0.34456927735300974,file03.pdf,None
For each Ontario library it could mean:,6,11.039999961853027,11.039999961853027,True,False,90.0373306274414,110.00978088378906,7,39,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.14711982128666898,0.13890123848963265,0.34456927735300974,file03.pdf,H4
One point of entry for themselves and their clientele to quality electronic,6,11.039999961853027,11.039999961853027,False,False,162.0402069091797,122.84931945800781,12,75,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.26477157991696026,0.1551127770934442,0.34456927735300974,file03.pdf,None
"resources and services that support and enhance their collections, programs",6,11.039999961853027,11.039999961853027,False,False,162.0402069091797,135.44593811035156,10,75,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.26477157991696026,0.17101759862418126,0.34456927735300974,file03.pdf,None
and services,6,11.039999961853027,11.039999961853027,False,False,162.0402069091797,148.0425567626953,2,12,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.26477157991696026,0.18692242015491833,0.34456927735300974,file03.pdf,None
"The opportunity to show case their local community, collections, services, and",6,11.039999961853027,11.039999961853027,False,False,162.0402069091797,160.76063537597656,11,78,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.26477157991696026,0.20298060022219264,0.34456927735300974,file03.pdf,None
expertise,6,11.039999961853027,11.039999961853027,False,False,162.0402069091797,173.35719299316406,1,9,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.26477157991696026,0.21888534468833845,0.34456927735300974,file03.pdf,None
"The opportunity to gain from the provincial, collaborative partnership in order",6,11.039999961853027,11.039999961853027,False,False,162.0402069091797,186.0752716064453,11,79,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.26477157991696026,0.23494352475561278,0.34456927735300974,file03.pdf,None
to provide a seamless gateway to digital resources and services,6,11.039999961853027,11.039999961853027,False,False,162.0402069091797,198.67189025878906,10,63,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.26477157991696026,0.25084834628634983,0.34456927735300974,file03.pdf,None
For the Ontario government it could mean:,6,11.039999961853027,11.039999961853027,True,False,90.03731536865234,223.87635803222656,7,41,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1471197963540071,0.2826721692326093,0.34456927735300974,file03.pdf,H4
"A point of entry to information services and resources for all Ontario citizens,",6,11.039999961853027,11.039999961853027,False,True,162.0402069091797,236.5944366455078,13,80,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.26477157991696026,0.2987303492998836,0.34456927735300974,file03.pdf,None
connecting to portal initiatives.,6,11.039999961853027,11.039999961853027,False,True,162.0402069091797,249.31251525878906,4,33,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.26477157991696026,0.3147885293671579,0.34456927735300974,file03.pdf,None
Support of the Ontario E-Learning strategy through a collaborative digital,6,11.039999961853027,11.039999961853027,False,False,162.0402069091797,261.90911865234375,10,74,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.26477157991696026,0.33069333163174713,0.34456927735300974,file03.pdf,None
library initiative that positions Ontario on the global e-learning scene,6,11.039999961853027,11.039999961853027,False,False,162.0402069091797,274.627197265625,10,72,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.26477157991696026,0.34675151169902146,0.34456927735300974,file03.pdf,None
Improved access and flexibility for all students at all ages and stages,6,11.039999961853027,11.039999961853027,False,False,162.0402069091797,287.2238464355469,12,71,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.26477157991696026,0.3626563717620541,0.34456927735300974,file03.pdf,None
(supports Ontario’s lifelong learning strategy),6,11.039999961853027,11.039999961853027,False,False,162.0402069091797,299.82049560546875,5,47,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.26477157991696026,0.37856123182508683,0.34456927735300974,file03.pdf,None
The opportunity to address emerging job skills shortages and facilitate school,6,11.039999961853027,11.039999961853027,False,False,162.0402069091797,312.53857421875,11,78,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.26477157991696026,0.3946194118923611,0.34456927735300974,file03.pdf,None
to work and job to job transitions with the necessary information and,6,11.039999961853027,11.039999961853027,False,False,162.0402069091797,325.1352233886719,12,69,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.26477157991696026,0.41052427195539376,0.34456927735300974,file03.pdf,None
knowledge supports and tools,6,11.039999961853027,11.039999961853027,False,False,162.0402069091797,337.8533020019531,4,28,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.26477157991696026,0.4265824520226681,0.34456927735300974,file03.pdf,None
ODL will be an incorporated non-profit organization governed by a Board of Directors elected,6,11.039999961853027,11.039999961853027,False,False,90.0373306274414,363.0575866699219,14,92,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.14711982128666898,0.45840604377515387,0.34456927735300974,file03.pdf,None
by a voting membership. The Board will include representatives from all stakeholders. We,6,11.039999961853027,11.039999961853027,False,False,90.0483627319336,375.7756652832031,13,88,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1471378476011987,0.4744642238424282,0.34456927735300974,file03.pdf,None
envision a governance model similar to that prepared for the province’s ORION network.,6,11.039999961853027,11.039999961853027,False,False,90.0483627319336,388.372314453125,13,86,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1471378476011987,0.49036908390546086,0.34456927735300974,file03.pdf,None
"More information regarding the envisioned phasing, funding and resources required for the",6,11.039999961853027,11.039999961853027,False,False,90.0483627319336,413.09088134765625,12,89,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1471378476011987,0.5215793956409801,0.34456927735300974,file03.pdf,None
ODL can be found in the appendixes.,6,11.039999961853027,11.039999961853027,False,False,90.0483627319336,425.6875305175781,7,35,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1471378476011987,0.5374842557040128,0.34456927735300974,file03.pdf,None
The Business Plan to be Developed,6,12.0,12.0,False,False,96.04060363769531,459.1199951171875,6,33,False,False,False,612.0,792.0,0.28052710733978836,0.2786969571003155,0.15692909091126686,0.5796969635318024,0.37453182450392863,file03.pdf,H2
The business plan which needs to be developed for the ODL must be a formal business plan,6,11.039999961853027,11.039999961853027,False,False,90.04060363769531,503.60870361328125,17,88,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1471251693426394,0.6358695752692946,0.34456927735300974,file03.pdf,None
"that documents and clearly communicates the ODL’s services, funding and governance",6,11.039999961853027,11.039999961853027,False,False,90.04060363769531,516.205322265625,11,82,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1471251693426394,0.6517743968000316,0.34456927735300974,file03.pdf,None
"structures, as well as implementation plans for 2004-2005, and operational plans for 2005-",6,11.039999961853027,11.039999961853027,False,False,90.04060363769531,528.802001953125,13,90,False,False,True,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1471251693426394,0.6676792953953599,0.34456927735300974,file03.pdf,None
"2007. The planning process must also secure the full commitment of all stakeholders, as",6,11.039999961853027,11.039999961853027,False,False,90.04060363769531,541.5200805664062,14,87,False,False,True,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1471251693426394,0.6837374754626342,0.34456927735300974,file03.pdf,None
represented on the Steering Committee.,6,11.039999961853027,11.039999961853027,False,False,90.04060363769531,554.11669921875,5,38,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1471251693426394,0.6996422969933712,0.34456927735300974,file03.pdf,None
"Specifically, the business plan must include:",6,11.039999961853027,11.039999961853027,False,False,90.04060363769531,578.2391357421875,6,45,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1471251693426394,0.7300999188663984,0.34456927735300974,file03.pdf,None
"how the ODL will be implemented, including the timeline",6,11.039999961853027,11.039999961853027,False,False,132.03675842285156,603.5648803710938,9,55,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.2157463372922411,0.7620768691554214,0.34456927735300974,file03.pdf,None
the financial plan for the implementation,6,11.039999961853027,11.039999961853027,False,False,132.03675842285156,616.282958984375,6,41,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.2157463372922411,0.7781350492226957,0.34456927735300974,file03.pdf,None
"the financial plan for the first 2 operating years, including capital and operating costs,",6,11.039999961853027,11.039999961853027,False,False,132.03675842285156,628.8795776367188,14,90,False,False,True,612.0,792.0,0.015295982233424968,0.013443509800402193,0.2157463372922411,0.7940398707534327,0.34456927735300974,file03.pdf,None
"revenues, etc.",6,11.039999961853027,11.039999961853027,False,False,135.03964233398438,641.4761962890625,2,14,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.22065301034964768,0.8099446922841699,0.34456927735300974,file03.pdf,None
a financial forecast for the succeeding 2 operating years,6,11.039999961853027,11.039999961853027,False,False,132.03680419921875,654.1943359375,9,57,False,False,True,612.0,792.0,0.015295982233424968,0.013443509800402193,0.2157464120902267,0.8260029494160354,0.34456927735300974,file03.pdf,None
the services and products to be delivered by the ODL,6,11.039999961853027,11.039999961853027,False,False,132.03677368164062,666.7909545898438,10,52,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.21574636222490298,0.8419077709467724,0.34456927735300974,file03.pdf,None
how the ODL will operate and be managed following the implementation,6,11.039999961853027,11.039999961853027,False,False,132.03677368164062,679.509033203125,11,68,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.21574636222490298,0.8579659510140467,0.34456927735300974,file03.pdf,None
"who will be involved, and what their role/responsibility will be, for both the",6,11.039999961853027,11.039999961853027,False,False,132.03677368164062,692.1056518554688,13,78,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.21574636222490298,0.8738707725447837,0.34456927735300974,file03.pdf,None
implementation and operational stages,6,11.039999961853027,11.039999961853027,False,False,130.6016082763672,704.7022705078125,4,37,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.2134013207130183,0.8897755940755209,0.34456927735300974,file03.pdf,None
RFP: To Develop the Ontario Digital Library Business Plan,6,7.559999942779541,7.559999942779541,True,True,90.04060363769531,734.0382080078125,9,57,False,False,False,612.0,792.0,-0.9461668133417125,-0.9481002037235817,0.1471251693426394,0.9268159192017834,0.23595504765156813,file03.pdf,None
March 2003,6,7.559999942779541,7.559999942779541,True,True,296.70526123046875,734.0382080078125,2,10,True,False,True,612.0,792.0,-0.9461668133417125,-0.9481002037235817,0.48481251835043915,0.9268159192017834,0.23595504765156813,file03.pdf,None
6,6,9.0,9.0,False,True,516.640625,730.9798583984375,1,1,False,False,True,612.0,792.0,-0.5483201256821674,-0.5502200327737118,0.8441840277777778,0.9229543666646938,0.2808988683779465,file03.pdf,None
the marketing and communications plan for the ODL,7,11.039999961853027,11.039999961853027,False,False,132.0408935546875,72.20881652832031,8,49,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.215753094043607,0.09117274814181858,0.34456927735300974,file03.pdf,None
the commitment of all stakeholders to their responsibilities,7,11.039999961853027,11.039999961853027,False,False,132.0408935546875,84.80543518066406,8,60,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.215753094043607,0.10707756967255563,0.34456927735300974,file03.pdf,None
The process of developing this business plan must be extremely consultative to ensure that,7,11.039999961853027,11.039999961853027,False,False,90.04473876953125,110.13117980957031,14,90,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1471319260940053,0.13905451996157867,0.34456927735300974,file03.pdf,None
all stakeholders are engaged in creating a synergistic ODL organization. The proposal must,7,11.039999961853027,11.039999961853027,False,True,90.04473876953125,122.84925842285156,13,90,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1471319260940053,0.155112700028853,0.34456927735300974,file03.pdf,None
indicate how this consultative process will be approached.,7,11.039999961853027,11.039999961853027,False,True,90.04473876953125,135.4458770751953,8,58,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1471319260940053,0.17101752155959005,0.34456927735300974,file03.pdf,None
"The business plan for the ODL must address significant issues. There are, for example,",7,11.039999961853027,11.039999961853027,False,False,90.04473876953125,160.77162170410156,14,86,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1471319260940053,0.20299447184861308,0.34456927735300974,file03.pdf,None
enormous differences in the financial resources available to libraries mandated to provide,7,11.039999961853027,11.039999961853027,False,False,90.04473876953125,173.3682403564453,12,90,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1471319260940053,0.21889929337935013,0.34456927735300974,file03.pdf,None
"similar services. Some post-secondary and public libraries, particularly those in large urban",7,11.039999961853027,11.039999961853027,False,False,90.04473876953125,186.08631896972656,12,93,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1471319260940053,0.23495747344662446,0.34456927735300974,file03.pdf,None
"areas, have the facilities, funding and technological infrastructure necessary to service their",7,11.039999961853027,11.039999961853027,False,False,90.04473876953125,198.6829376220703,12,95,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1471319260940053,0.2508622949773615,0.34456927735300974,file03.pdf,None
"patrons with electronic services and resources.  Many others, particularly in rural regions, do",7,11.039999961853027,11.039999961853027,False,False,90.04473876953125,211.27955627441406,13,95,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1471319260940053,0.2667671165080986,0.34456927735300974,file03.pdf,None
not. The proposal must indicate how these issues will be approached.,7,11.039999961853027,11.039999961853027,False,True,90.04473876953125,223.9976348876953,11,68,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1471319260940053,0.28282529657537286,0.34456927735300974,file03.pdf,None
Milestones,7,12.0,12.0,False,False,96.04060363769531,270.1199951171875,1,10,True,False,False,612.0,792.0,0.28052710733978836,0.2786969571003155,0.15692909091126686,0.34106059989543874,0.37453182450392863,file03.pdf,H3
1) A preliminary report will be issued during June 2003.,7,11.039999961853027,11.039999961853027,False,True,108.04060363769531,302.9687805175781,10,56,False,False,True,612.0,792.0,0.015295982233424968,0.013443509800402193,0.17653693404852175,0.38253633903734613,0.34456927735300974,file03.pdf,None
"2) It is expected that an Interim Report, suitable for distribution to the broader library",7,11.039999961853027,11.039999961853027,False,True,108.04060363769531,327.5658874511719,15,90,False,False,True,612.0,792.0,0.015295982233424968,0.013443509800402193,0.17653693404852175,0.4135932922363281,0.34456927735300974,file03.pdf,None
"community will be available by August 1, 2003 and that there will be an opportunity",7,11.039999961853027,11.039999961853027,False,True,126.03580474853516,340.2839660644531,15,83,False,False,True,612.0,792.0,0.015295982233424968,0.013443509800402193,0.205940857432247,0.42965147230360246,0.34456927735300974,file03.pdf,None
for responses to be evaluated.,7,11.039999961853027,11.039999961853027,False,True,126.03580474853516,352.880615234375,5,30,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.205940857432247,0.4455563323666351,0.34456927735300974,file03.pdf,None
3) The business plan must be completed and approved by the ODL Steering Committee,7,11.039999961853027,11.039999961853027,False,True,108.04060363769531,377.59918212890625,14,81,False,False,True,612.0,792.0,0.015295982233424968,0.013443509800402193,0.17653693404852175,0.47676664410215436,0.34456927735300974,file03.pdf,None
"no later than September 30, 2003.",7,11.039999961853027,11.039999961853027,False,True,126.03580474853516,390.1958312988281,6,33,False,False,True,612.0,792.0,0.015295982233424968,0.013443509800402193,0.205940857432247,0.492671504165187,0.34456927735300974,file03.pdf,None
Approach and Specific Proposal Requirements,7,12.0,12.0,False,False,99.52059936523438,423.5999755859375,5,43,False,False,False,612.0,792.0,0.28052710733978836,0.2786969571003155,0.16261535843992544,0.5348484540226484,0.37453182450392863,file03.pdf,H2
The firm/consultant (or proposed team of consultants) will be expected to work closely with,7,11.039999961853027,11.039999961853027,False,True,90.04060363769531,456.56878662109375,14,91,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1471251693426394,0.5764757406831992,0.34456927735300974,file03.pdf,None
the ODL Steering Committee. Terms of reference for the Committee are in the appendix.,7,11.039999961853027,11.039999961853027,False,False,90.04058837890625,469.1654357910156,14,85,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.14712514440997754,0.5923806007462319,0.34456927735300974,file03.pdf,None
"Given the consultative nature of this business planning process, the firm/consultant will also",7,11.039999961853027,11.039999961853027,False,False,90.04058837890625,481.8835144042969,13,94,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.14712514440997754,0.6084387808135061,0.34456927735300974,file03.pdf,None
be expected to travel and communicate regularly with various stakeholders as well as with,7,11.039999961853027,11.039999961853027,False,False,90.04058837890625,494.48016357421875,14,89,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.14712514440997754,0.6243436408765388,0.34456927735300974,file03.pdf,None
electronic resource publishers/vendors.,7,11.039999961853027,11.039999961853027,False,False,90.04058837890625,507.0767822265625,3,39,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.14712514440997754,0.6402484624072758,0.34456927735300974,file03.pdf,None
The proposal should include the following information:,7,11.039999961853027,11.039999961853027,False,False,90.04058837890625,531.79541015625,7,54,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.14712514440997754,0.6714588512073864,0.34456927735300974,file03.pdf,None
a) name of the firm/consultant,7,11.039999961853027,11.039999961853027,False,False,108.0357894897461,556.3925170898438,5,30,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.17652906779370275,0.7025158044063684,0.34456927735300974,file03.pdf,None
"b) names of those individuals who will be engaged in this project, their specific",7,11.039999961853027,11.039999961853027,False,False,108.03579711914062,569.110595703125,14,81,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1765290802600337,0.7185739844736426,0.34456927735300974,file03.pdf,None
responsibilities on this project and relevant experience/qualifications,7,11.039999961853027,11.039999961853027,False,False,108.03579711914062,581.7072143554688,7,71,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1765290802600337,0.7344788060043798,0.34456927735300974,file03.pdf,None
c) description of similar engagements that highlight the firm’s experience in business,7,11.039999961853027,11.039999961853027,False,False,108.03579711914062,594.3038330078125,12,86,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1765290802600337,0.7503836275351168,0.34456927735300974,file03.pdf,None
planning and building stakeholder commitment,7,11.039999961853027,11.039999961853027,False,False,108.03579711914062,607.0219116210938,5,44,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1765290802600337,0.7664418076023911,0.34456927735300974,file03.pdf,None
d) references with details of work completed for these references,7,11.039999961853027,11.039999961853027,False,False,108.03579711914062,619.6185302734375,10,65,False,False,False,612.0,792.0,0.015295982233424968,0.013443509800402193,0.1765290802600337,0.7823466291331281,0.34456927735300974,file03.pdf,None
